title_fa,title_en,open_jobs,category,company_size,company_site,year
مستر حقیقی , Mr Haghighi,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.mrhaghighi.com,None
مهندسین عمران مارون , Omran Maroon,۰,معماری و عمران,بیش از ۱۰۰۰ نفر,pmoportal.omec@gmail.com,None
گسترش تغذیه فرنام , Gostaresh Taghziye Farnam,۰,غذا و رستوران‌ها,۵۱ تا ۲۰۰ نفر,www.frikadell.ir,None
حمل و نقل زرین ترابر عسلویه , Zarintarabar,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,www.zarintarabar.ir,None
یاتا اکسپرس , Yata Express,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,WWW.YATAEXPRESSCO.COM,None
بیمارستان شفا , Shafa hospital,۰,خدمات درمانی، پزشکی و سلامت,۵۰۱ تا ۱۰۰۰ نفر,Shafahospital.com,None
مشاوران انرژی تهران , Tehran Energy Consultants,۰,نفت و گاز,۵۱ تا ۲۰۰ نفر,www.tehranenergy.com,None
راهیساز  , Rahisaz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
دی اند سی , D&C(Develop & Conquer),۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.developconquer.com,None
کوشان فارمد , Koushan Pharmed,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,koushanpharmed.com,None
دفتر حقوقی راهیان حق , Raheyan Hagh Law Office,۰,وکالت و حقوقی,۱۱ تا ۵۰ نفر,None,None
شرکت بین المللی سلامت آترینا , Atrina Health Network,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.atrinaclub.com,None
ثبت بین الملل , Sabte Beynolmelal,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.bisabt.ir,None
پت اسکن امید , Omid Petect,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,omidpetct.ir,None
مستر یدکی , Mr Yadaki,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,mryadaki.com,None
مشاوران برهان , Borhan Consultants,۰,وکالت و حقوقی,۲ - ۱۰ نفر,www.borhan-ac.com,None
موب آپ , MobApp,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ارقام نماد چرتکه , Argham Nemade Chortke,۰,مالی و اعتباری,۲ - ۱۰ نفر,None,None
لوشت , Le chatte,۰,کالای مصرفی و خوراکی,یک نفر (من),None,None
پدیده , Padide,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
جوانه  , Javaneh,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
تانیش در , Tanish,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
ترکی بست هوم , Turkeybesthome,۰,املاک و مستغلات,۲ - ۱۰ نفر,turkeybesthome.com,None
تهران۸ , Teran8,۰,املاک و مستغلات,۵۱ تا ۲۰۰ نفر,Tehran8.con,None
پترو هوراد , Ronak Petro Hoorad,۰,نفت و گاز,۲ - ۱۰ نفر,WWW.PETROHOORAD.COM,None
دیجتال ماورا , Digital Mavara Co.,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فرش شکوه ایرانیان , Shokouh Iranian carpet,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
عمران زیست آزما (سلکو) , Celco,۰,آموزش، مدارس و دانشگاه‌ها,۲۰۱ تا ۵۰۰ نفر,None,None
ایران فاوا گسترش , Iran Fava,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.iranfava.com,None
آکادمی دیجیتال مارکتینگ , Digital Marketing Academy,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فناوری های متین آسمان پارس , Myco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه فروشگاهی ببینو , Bebeeno,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تواناگستر , Tavana Gostar,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,tavanagostarplus.ir,None
معماران خشت اول ایرانیان , Kheshte Aval,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
کانون ان.ال.پی خوزستان , Kanoon NLP,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
کلان حساب , Kalan Hesab,۰,مالی و اعتباری,۱۱ تا ۵۰ نفر,kalanhesab.com,None
راتین تک , Ratin Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ratintech.com,None
شرکت تولیدی صنعتی الباگاز , ELBAGAS,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,alton-home.com/,None
نوین فیدار , Novin Fidar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سیما سازان ساخت , Sima Sazan Cmp Build,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
زیبایی کالا , Zibai Kala,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,zibaikala.ir,None
زیبارویان تهران گستر , Zibarouyan Tehran Gostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
لیدوما , lidoma,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
اجوا ایران , Ajwaa,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
افرا , Afra,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
هلدینگ گردشگری هرمس , Hermes Tourism Holding,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,hermestravel.ir,None
توسعه آرمان نیک‌آراد , Tose'e Arman Nik Arad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نونهالان مهر آسیا , Nonahalan Mehr Asia,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
پارک سفر , Parksafar,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
تجهیزآنلاین , Tajhiz Online,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.tajhizonline.com,None
داده پردازان ماهان شبکه , Manetco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.manetco.ir,None
کانون آیینه رسانه , Ayeeneh Resaneh,۰,تبلیغات، بازاریابی و برندسازی,۵۱ تا ۲۰۰ نفر,None,None
سفال استدیو , Sofal studio,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پارس بتن آویژه , Pars Beton Aviche,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
رضوان  تک , Rezvantech,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.rezvantech.com,None
وکیل ۲۴ , Vakil 24,۰,وکالت و حقوقی,۲ - ۱۰ نفر,Vakil24.org,None
فن آوران میوه تازه جهانی (میوری) , Global Fresh Fruit Tech (MIVERY),۰,کشاورزی,۲ - ۱۰ نفر,www.mivery.ir,None
ایمن کاوان کیهان , Imen Kavan Keyhan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.ikkco.net,None
کانون تبلیغاتی پارلا , Parla Design,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,siiiib.com,None
شبکه ترجمه مهر , Transmehr Network,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.transmehr.com,None
پردازش داده های سلامت پرداس , PardasHealth,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.pardashealth.ir,None
موسسه خیریه فرشتگان فجر آسمانی , Mkffa,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,mkffa.com/,None
بیمه پاسارگاد نمایندگی 2582 , Pasargad Insurance2582,۰,بیمه,۵۱ تا ۲۰۰ نفر,p.2582.ir,None
شرکت پلی اتیلن کشاورز , Poly Ethylen Keshavarz Co,۰,کشاورزی,۲ - ۱۰ نفر,keig.ir,None
پلیمرکاران , Polymerkaran,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.polymerkaran.com,None
سفیر علم  , Safir Elm,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.safirac.ir,None
ایکامیران توسعه , Ecomiran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ecomiran.ir,None
نرم‌افزاری وب مهراز , Web Mehraz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,webmehraz.com,None
کاردان پردازش خوشنام , Kardan Pardazesh Khoshnam,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,www.samsungia.com,None
شمس , Shams,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۵۱ تا ۲۰۰ نفر,None,None
گروه نوآوران خلاق پارسی , Noavaran Khalagh Parsi Group,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۲ - ۱۰ نفر,npkasb.ir,None
شبکه سازان همیار آلفا , Alpha,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,alphait.ir/,None
حمل و نقل هوایی هوابار , Havabar,۰,حمل و نقل، لاجستیک و انبارداری,۱۱ تا ۵۰ نفر,havabar.org,None
شگرف , Shegarf,۰,مالی و اعتباری,۲ - ۱۰ نفر,www.shegarfacc.com,None
آسان بورس , Asan Bourse,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,AsanBourse.ir,None
کریتیو پارتنر , Creative Partner,۰,منابع انسانی,۱۱ تا ۵۰ نفر,creativepartner.co,None
بهترینو , Behtarino,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دیجی خونه , Digi Khune,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه نت پارسه , Parseh Maintenance Group,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.pscmms.com,None
آن نت , On Net,۰,رسانه و انتشارات,۱۱ تا ۵۰ نفر,None,None
آریو نیک ایده , Ario Nik Idea,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نیتاران , Nitaran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.nitaran.co,None
توسعه انرژی پایدار پارس  , SED Co,۰,نفت و گاز,۲ - ۱۰ نفر,pars-sedco.ir/,None
توسعه گستر صاد , Sad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مسکن 44 , Maskan 44,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
مشاور سده , Sadeh,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.sadeh.ir,None
آروین تجهیز پاسارگاد , Arvin Tajhiz Pasarga (ATP),۰,نفت و گاز,یک نفر (من),arvin-tajhiz.com,None
آتیه سازان بیمه سامان نمایندگی 1087 , Atiyesazan,۰,بیمه,۲ - ۱۰ نفر,atiye24.com,None
توتال شاد , Totalshad,۰,بانکداری,۱۱ تا ۵۰ نفر,www.totalshad.com,None
سمانِت , Sama NET,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
ای نوین نت , Enovinet,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,enovinet.com,None
سامتک , Samtech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
رایمندان , Raymandan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
بکوپی , Becopay,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,becopay.com,None
مهدانه , Mahdane,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,mahdaneh.com,None
ایران لبیکس  , Iran Labx,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آس من  , Asman,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
درکام , Dorkam,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,dorkam.com,None
راپکو , Rapco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Rapco-rpk.com,None
سیمین آداک  , Simin Adak,۰,تولید و صنایع,۲ - ۱۰ نفر,siminadak.ir,None
طلا سازی زارعی , Zarei Gold,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
دکوآرت , Deco Art,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
گرند دیزاین , Grand Design Co,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
پیشگامان سرویس شریف , Pishgaman Service Sharif,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
ارتباطات آرتین نت , Artin Net Telecom,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مانا نگر , Mana Negar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فروشگاه اینترنتی لیون کامپیوتر , Lion Computer,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.lioncomputer.com,None
تامین تجارت , Tamin Tejarat,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,ahan118.com,None
پربیوتیک , Prebiotic,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,prebiotic.ir,None
توسعه راهبردکوشا(توراکو) , Turaco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,turaco.ir,None
کانال , Kanal,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kannal.ir,None
نویدآوران ویستا تام , Navid Avaran Vista Tom,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.total-nav.ir/,None
سپاهان , Sepahan,۰,معماری و عمران,۲ - ۱۰ نفر,sepahandarb.ir,None
تیروژ , Tiroj,۰,واردات و صادرات,۲۰۱ تا ۵۰۰ نفر,www.mayababyco.com,None
مرصاد نوین , Mersad Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
شتابدهنده آی تک , ITECH Accelator,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,itechac.com,None
ایگل , Eagle,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,etd.co.ir,None
هم نماد , Hamnamad,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۲ - ۱۰ نفر,None,None
تلاش جهان ایرانیان , Talash Jahan Iranian,۰,مالی و اعتباری,۲ - ۱۰ نفر,talashjahan.ir,None
رایان پرداز چیستا , Rayan Pardaz Chista,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,rayanchista.com,None
فیوتک , Futech Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,futechgroup.ir,None
سورنا ایرانیان راه امروز , Sorena Iranian Rah Emrooz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
وی کن , We can,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
پینکت , Pinket,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pinket.com/,None
ای ام دی وود , AMDWOOD,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.amdwood.com,None
دکودیزاین , Decodesign,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
لطیفی نیکادل , Latifi Nicadel,۰,فرهنگی و ورزشی,۱۱ تا ۵۰ نفر,latifico.com,None
ویپ ایران , VapeIran Store,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.vapeiran.com,None
تدبیر مشاوران ساحل , Tadbir Moshaveran Sahel,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,moshaveran.site,None
هم آرت , Hamart,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
