title_fa,title_en,open_jobs,category,company_size,company_site,year
ببین و بیا , Bebinobia,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,bebinobia.com,None
آرتیراد , Artirad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ویستا فن آوری فردا , Vista,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.vistaac.com,None
فیلزی , Filzi,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,filzi.us,None
آفتاب , Aftab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,aftabir.com,None
پایگاه خبری اختبار , Ekhtebar,۰,وکالت و حقوقی,۲ - ۱۰ نفر,Ekhtebar.com,None
تحقیقاتی مام , Mam Company,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,None,None
نوژا , Nozha,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
آراس سیر  , Arasseir,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,arasseir.com,None
باشگاه تناسب اندام روشا , R8 Fitness,۰,فرهنگی و ورزشی,۱۱ تا ۵۰ نفر,www.r8fitness.com,None
رایچت , Raychat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,raychat.io,None
دنياى تى آر ايكس , TRX World,۰,فرهنگی و ورزشی,یک نفر (من),www.TRXwd.com,None
بیمه پاسارگاد ۲۵۶۲ , Pasargad Insurance,۰,بیمه,۲ - ۱۰ نفر,pasargad2562.com,None
رابو وب , Rabo web,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,raboweb.ir/,None
آراد , Arad,۰,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,None,None
محصولات غذایی بالسی , Food Company Balssi,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,www.balssi.com,None
زیست اپ , Zist App,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,zistapp.com,None
یکان بهین فناور دانشگاه تهران , Yekan Behin Fanavar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گل نت , Gol Net,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آرایشی بهداشتی نگین , Negin Cosmetic,۰,تولید و صنایع,۲ - ۱۰ نفر,www.rangbooy.ir,None
زندگى برتر , Better Life ,۰,بیمه,۲ - ۱۰ نفر,www.blic.ir,None
دانش گستر فرتاک , Fartak Knowledge Base Institute,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
تیم لذت خرید , Lezat Kharid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.lezatekharid.com,None
بانی چاپ , Bani Chap,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.banichap.com,None
آرمیتیس , Armitis,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گروه داده پردازی پارسا , Parsa Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پیشگامان وادی شبکه های یکپارچه , PooyeGaam Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pooyeco.net,None
کارآفرینان پیشگام , Pishgam co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
شرکت ایده نگار انرژی سبز , Ideanegar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.ideanegar.com,None
توسعه فناوری راگا , Toseh Fanavari Raga,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,carliz.ir,None
همگام پردازش خدمت گستر , Hamgam Pardazesh Khedmat Gostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hamgampardazesh.ir,None
خدمات بارگنج صبا , Saba Container Eervices,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,None,None
تدبیر تجارت باقی , Tadbir Tread,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,tadbirtread.co,None
بریم 20 , Berim 20,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
ظریف پردازان , Gentle Thinkers,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
نوین شبکه پاسارگاد , PASARNET,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.pasarnet.ir,None
سامانه پرداز امیرکبیر , SPA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,spa.ir,None
ژاهو , Zhahoo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zhahoo.com,None
موسسه علوم و فنون کیش شعبه وحدت اسلامی , Kish Institute of Science and Technology/ Vahdat Eslami Branch,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
تحکیم فرجام تهران , Tahkim Farjam Tehran,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.tahkimfarjam.com/,None
اسپیدار سبز  , Speedar Sabz,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
دامون مبنا آسوریک , DMA,۰,واردات و صادرات,۲ - ۱۰ نفر,dmabna.ir,None
صباپالایه , Saba Palaye,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,sabapalaye.com,None
سازه های فولادی مهر جاوید , Mehr Javid,۰,معماری و عمران,۵۱ تا ۲۰۰ نفر,None,None
رنگین کمان هنر شرق , RHS,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
شهر سازان میهن , 30t4u,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,30t4u.com,None
افرادید ایرسا , Afradid Irsa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.afradid.com,None
مؤسسه میزان , Mizan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,hedayatmizan.ir,None
رایان بیمه , Rayan Bime,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه نرم افزاری فیدیکس , Fidix Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نقش مهراز , Naghsh Mehraz,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.mehraz-co.com,None
توسعه تجارت رابسین , Rabsin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آسایش گشت دنیا , Asayesh Gasht Donya,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.asayeshgasht.com,None
رها تجارت ایرنیک , Raha Tejarat Irnic,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
دفتر دوم  , Second Office,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فرادید , Faraadid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,faraadid.com,None
آموزشگاه زبان آوای ملل , Avayemelal,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
مرکز مشاوره صدرا , Sadra Moshaver,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
آرا تور , ARA TOUR,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,ara-tours.ir,None
گیلدا , Gilda,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دیجی فورشاپ , Digi4shop,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,digi4shop.com,None
آذران پارت , Azaran part,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
آژانس مسافرتی سفری دیگر باستان , Safari Digar Bastan,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,None,None
ایوان خانه معمار , Evan Khane  Memar,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.arch-house.com/,None
پردازش اطلاعات طلوع آرشيدا , Arshida,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پخش البرز (حوزه شرق) , Alborz Distribution Co.,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,بیش از ۱۰۰۰ نفر,None,None
مهندسی برهان نوآوران آینده , Mabna,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نوین , Novin,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
پرتال تجارت , Portal Trade,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,portal.trade,None
راگ گیر , RuGear,۰,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,ruggear.ir,None
آکادمی اپل  , Apple Academy,۰,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,appleco.ir,None
وی آی پی تایم , V.I.P Time,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بلیط بین , Blitbin,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,blitbin.com,None
مطب دکتر سلیمانی , Dr soleimani office,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
آرنیکا , Arnika,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.arnikagroup.com,None
کاردستی  , Kaardasti,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,Kaardasti.com,None
آذربازار  , Azar Bazaar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پدیکا , Pedica,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,pedica.ir,None
تجارت الکترونیک گوگسل , Googsell,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,googsell.com,None
فروشگاه اینترنتی یاتای , Yatay,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,yatay.ir,None
هنر آفرینان برتر  , Honar Afarinan Bartar,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.honarafarinanbartar.com,None
آریا سلامت آبتین(آسآ) , AArya Salamat AAbtin(AASAA),۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,aasaa.net,None
پایا توسعه  , Paya Tose,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
کیانیک مد , Kianik Med,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
کلینیک زیبایی دکتر سامان , Dr. Saman Beauty Clinic,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,drsaman.com,None
کلود کال , Cloud Call,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,cloudcall.ir,None
مرکز مشاوره هیوا , Heyva,۰,آموزش، مدارس و دانشگاه‌ها,۵۱ تا ۲۰۰ نفر,heyvagroup.com,None
پرواز تک , Parvaz Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
تجارت هوشمند هیراد , Hirad Smart Trading Co.,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
ژورنال بانو , BanooMag,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,rborn.ir,None
ایفا سرام , Eefaceram,۰,کامپیوتر، فناوری اطلاعات و اینترنت,بیش از ۱۰۰۰ نفر,www.eefaceram.ir,None
پیشگامان , Pishgaman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,mpma.ir,None
هوشمند سیستم الماس , Almas Intelligent Systems,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
میرداماد , Mirdamad,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,imohajerat.com,None
کارن پاکار , Caren Pakar,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
راد رازان , Rad Razan,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
رازان شریف  , Sharif Razan,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
هواکار , Havakar,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
كانون رهاورد برنا , Borna,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.rborna.ir,None
کارن گروپ , Karen Group,۰,تولید و صنایع,۲ - ۱۰ نفر,www.karen-groupco.ir,None
آرتاباز , Artabaz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,artabaz.ir,None
دونامال , Donamall,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.Donamall.com,None
نامیرا , Namira,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,npnamira.com,None
فرینه فناور , Farineh Fanavar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,farinehtech.com,None
پارس ارتباط افزار , PEA,۰,واردات و صادرات,۵۱ تا ۲۰۰ نفر,www.pars-e.com,None
موسسه فرهنگی و هنری رهنما , Rahnama,۰,فرهنگی و ورزشی,۱۱ تا ۵۰ نفر,None,None
متالورژی صنعت آسان تک , MSA Technology,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
صنایع دستی و گردشگری ایرانیان , Hamiyan,۰,گردشگری و هتل‌ها,بیش از ۱۰۰۰ نفر,None,None
پارسیان ارتباط , Parsianertebat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ایده تجربه ایرانیان( ایتان) , ITAN,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,None,None
تجارت و فناوری معناافزار ریحان , Reyhan semanticware co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
لست تورز , Lasttours,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,lasttours.net,None
حقوقی مهندسی پویان  , Pooyan Engineering Legal Company,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
میهان و میزبان , Mihmanomizban,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,None,None
موسسه همکاری های جامع سرآمدی ایرانیان , EFQM Iran Office,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
پیشگامان , Pishgaman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
شرکت سبد طلایی یوتاب (با مسئولیت محدود) , Golden Basket yutab,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,None,None
فناوری نیکراد (سهامی خاص) , Nikrad Computer Technology Corp.,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,nikrad.ir,None
موسسه زبان آتی واك  , ALC,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.alczaban.ir,None
فرهنگ نوین , Farhang Novin,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,www.farhang-novin.com,None
ترام چاپ , Teram,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,teram-packaging.com/,None
پارس فرتاک , Pars Fartak,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مجتمع پارس سامانه های دانش پویا (مپس) , MAPS,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.avestaxr.com,None
ریکرمن ایران , RIECKERMANN IRAN,۰,تولید و صنایع,۲ - ۱۰ نفر,WWW.RIECKERMANN.COM,None
فرصت آفرینان , Forsat Afarinan,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
ایوان گستر بتن , Ivan Gostar Beton,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
پایگاه دانش معاصر , Danesh Moaser,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شیراز هاست , Shiraz Host,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,shirazhost.ir/,None
کم پک , CAMPACK,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,CAMPACK.IR,None
میهن پرداخت , Mihan Pardakht,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,mihanpardakht.com/,None
اکس آفیس , Xoffice,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بیمه تجارت نو , Tejarat,۰,بیمه,۲ - ۱۰ نفر,None,None
راسافن , Rasafan,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
توسعه و فناوری آوید , Avid Technology and Development Co.,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,lernito.com,None
روبیمکث , Robimax,۰,تولید و صنایع,۲ - ۱۰ نفر,www.robimax.ir-www.rbmsport.com,None
فروشگاه اینترنتی دارنیا , Darnia Online Store,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,www.Darnia.ir,None
موسسه سیستم های مدیریتی الگو محور سمام , Samamsystem,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.samamsystem.com,None
پدیده رهروان فرتاک , Padide Rahrovan Fartak,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بریز تهویه , Breeze,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
لوکوم گیمز , Lokum Games,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,lokumgames.com,None
هایتک , Hitech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
